t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
19.4,-0.677692107705497,0.678033542749897,0,0,0,0,1.00034149333998,-1.59386392972749e-14,0.118639297745491,0.0311396811695154,0,0,0,0.0149566143846108,0.0151477639858352
19.6,-0.682752690409483,0.683096844706444,0,0,0,0,1.00034421352485,-7.62584440039404e-15,0.11966181580619,0.0313102361908516,0,0,0,0.0152093742671122,0.0152837081033567
19.8,-0.687787773576006,0.688134638736401,0,0,0,0,1.00034692532507,-1.35863542638504e-14,0.120681803790696,0.0314796437855417,0,0,0,0.0154636948945341,0.0154184384996146
20,-0.692797612458711,0.693147180559945,0,0,0,0,1.00034962920728,-1.99146255042137e-15,0.121699441397127,0.0316479289171437,0,0,0,0.0157195718627159,0.0155519980885998
20.2,-0.697782458487544,0.698134722070984,0,0,0,0,1.00035232563554,-3.19189119579733e-15,0.122714907481924,0.0318151162668958,0,0,0,0.0159770008951295,0.0156844297597149
20.4,-0.702742559345832,0.703097511413114,0,0,0,0,1.00035501507022,-8.22258927613007e-15,0.123728379589948,0.0319812302087755,0,0,0,0.0162359778381953,0.0158157762448061
20.6,-0.707678159045398,0.708035793053696,0,0,0,0,1.00035769796696,-1.38777878078145e-14,0.12474003352403,0.0321462947864664,0,0,0,0.0164964986567952,0.0159460799959401
20.8,-0.712589497999763,0.712949807856125,0,0,0,0,1.00036037477575,-1.73472347597681e-16,0.12575004295359,0.0323103336924611,0,0,0,0.0167585594299706,0.0160753830737765
21,-0.717476813095488,0.717839793150317,0,0,0,0,1.00036304594006,1.68129399291672e-14,0.126758579061382,0.032473370249152,0,0,0,0.0170221563468004,0.0162037270463159
21.2,-0.722340337761709,0.72270598280149,0,0,0,0,1.00036571189608,-6.1409211049579e-15,0.127765810227418,0.0326354273920251,0,0,0,0.0172872857024483,0.0163311528977371
21.4,-0.727180302037924,0.727548607277278,0,0,0,0,1.00036837307206,1.40304434737004e-14,0.128771901748872,0.0327965276549993,0,0,0,0.017553943894375,0.0164577009469851
21.6,-0.731996932640081,0.732367893713227,0,0,0,0,1.00037102988771,8.70137295549966e-15,0.129777015593961,0.0329566931572847,0,0,0,0.0178221274187054,0.0165834107757282
21.8,-0.736790453025011,0.73716406597672,0,0,0,0,1.00037368275372,-1.21083698623181e-14,0.130781310189148,0.0331159455926338,0,0,0,0.0180918328667458,0.0167083211652609
22,-0.741561083453264,0.741937344729377,0,0,0,0,1.00037633207127,-2.90045765183322e-15,0.131784940237222,0.0332743062201336,0,0,0,0.0183630569216439,0.01683247004191
22.2,-0.746309041050392,0.746687947487975,0,0,0,0,1.00037897823169,-8.61810622865278e-15,0.132788056564679,0.033431795856646,0,0,0,0.0186357963551854,0.0169558944304724
22.4,-0.751034539866723,0.751416088683921,0,0,0,0,1.00038162161621,-3.13638004456607e-15,0.133790805996982,0.0335884348711801,0,0,0,0.0189100480247208,0.0170786304152067
22.6,-0.755737790935675,0.756121979721334,0,0,0,0,1.00038426259562,-2.62984078958084e-15,0.1347933312593,0.0337442431805453,0,0,0,0.0191858088702181,0.0172007131078891
22.8,-0.760419002330652,0.76080582903376,0,0,0,0,1.00038690153021,-5.8564264548977e-15,0.13579577090135,0.0338992402466355,0,0,0,0.0194630759114334,0.0173221766224442
23,-0.765078379220563,0.765467842139572,0,0,0,0,1.00038953876954,-4.30211422042248e-16,0.136798259244287,0.0340534450750121,0,0,0,0.0197418462451975,0.0174430540556655
23.2,-0.769716123924007,0.770108221696074,0,0,0,0,1.00039217465245,8.89566198480907e-15,0.137800926347884,0.0342068762147318,0,0,0,0.0200221170428099,0.017563377473545
23.4,-0.774332435962167,0.774727167552368,0,0,0,0,1.00039480950697,1.17753029549306e-14,0.138803897996338,0.0343595517593853,0,0,0,0.0203038855475384,0.0176831779027459
23.6,-0.778927512110439,0.779324876800998,0,0,0,0,1.00039744365037,-1.0325074129014e-14,0.139807295700942,0.0345114893491974,0,0,0,0.0205871490722179,0.0178024853267629
23.8,-0.783501546448854,0.78390154382841,0,0,0,0,1.00040007738918,-1.40928935188356e-14,0.140811236718094,0.0346627061741833,0,0,0,0.0208719049969449,0.0179213286863344
24,-0.788054730411303,0.78845736036427,0,0,0,0,1.00040271101929,1.80480630440627e-14,0.141815834080839,0.0348132189780387,0,0,0,0.0211581507668628,0.018039735883686
